id,variant,query
14,keyboard,Soldiers performing training or other militaty maneuvers
14,keyboard,Soldiers pervorming training or other military maneuvers
14,lower,soldiers performing training or other military maneuvers
14,n+adj_only,"Soldiers training other military maneuvers"
14,n_only,"Soldiers training maneuvers"
14,punctuation,"Soldiers performing training or other military maneuvers."
14,remove,Soldiers performing trainig or other military maneuvers
14,remove,Soldiers performing training or oher military maneuvers
14,remove,Soldiers performing training or other ilitary maneuvers
14,remove,Soldiers performing trainingor other military maneuvers
14,remove,Soldiers performing training or other military maneuves
14,repeat,Soldiers peerforming training or other military maneuvers
14,repeat,Soldiers performiing training or other military maneuvers
14,repeat,Soldiers  performing training or other military maneuvers
14,repeat,Soldiers performing training or other military  maneuvers
14,repeat,Soldiers performinng training or other military maneuvers
14,rephrase,"Active duty personnel undertaking simulated combat or tactical exercises"
14,rephrase,"Combatants undertaking preparatory activities or simulated operational engagements"
14,rephrase,"Fellow soldiers participating in drills or strategic exercises"
14,rephrase,"Forces undertaking exercises or other combat-readiness activities"
14,rephrase,"Military personnel engaged in training exercises or operational drills"
14,rephrase,"Personnel in uniform conducting drills or combat practice"
14,rephrase,"Service members carrying out instructional exercises or operational procedures"
14,rephrase,"The armed forces are engaged in practice drills and tactical simulations"
14,rephrase,"The armed forces are engaged in practice drills and tactical simulations"
14,rephrase,"Troops engaged in preparatory drills or battlefield simulations"
14,shuffle_keywords,"Soldiers performing training military maneuvers"
14,shuffle_n+adj,"Soldiers training other military maneuvers"
14,shuffle_nouns,"Soldiers training maneuvers"
14,swap,Soldiers pefrorming training or other military maneuvers
14,swap,Soldiers perforimng training or other military maneuvers
14,swap,Soldiers performing rtaining or other military maneuvers
14,swap,Soldiers performing traiinng or other military maneuvers
14,swap,Soldiers performing training or other military manuevers
14,synonyms,"Personnel undertaking drills or other armed forces operations"
14,synonyms,"Service members executing drills or other armed forces operations"
14,synonyms,"Troopers conducting exercises or other martial activities"
14,synonyms,"Troopers executing drills or other armed forces operations"
14,synonyms,"Warriors engaging in exercises or other defense operations"
14,upper,SOLDIERS PERFORMING TRAINING OR OTHER MILITARY MANEUVERS
15,base,A person jumping
15,content_only,"person jumping"
15,keyboard,A person jumpimg
15,keyboard,A person jumpjng
15,keyboard,A person jumpkng
15,keyboard,A petson jumping
15,keyboard,Q person jumping
15,lower,a person jumping
15,n+adj_only,"person"
15,n_only,"person"
15,punctuation,"A person jumping."
15,remove,A peron jumping
15,remove,A person jmping
15,remove,A person juming
15,remove,A personjumping
15,remove,A person juping
15,repeat,AA person jumping
15,repeat,A person  jumping
15,repeat,A person jumpingg
15,repeat,A person jumpping
15,repeat,A persson jumping
15,rephrase,"An individual is currently performing a jump"
15,rephrase,"An individual is engaged in the action of propulsion upwards"
15,rephrase,"An individual is experiencing a moment of ascent"
15,rephrase,"An individual is in the process of propelling themselves into the air"
15,rephrase,"Someone is in mid-air"
15,rephrase,"Someone is in the act of leaping"
15,rephrase,"The individual is airborne"
15,rephrase,"The individual is experiencing the airborne phase of a jump"
15,rephrase,"The individual is in motion, transitioning from a grounded state to an elevated one"
15,rephrase,"The person is executing a vertical movement"
15,shuffle_keywords,"person jumping"
15,shuffle_n+adj,"person"
15,shuffle_nouns,"person"
15,swap,A perosn jumping
15,swap,A person jumipng
15,swap,Ap erson jumping
15,swap,A person jumpnig
15,swap,A preson jumping
15,synonyms,"A person bounding"
15,synonyms,"A person hopping"
15,synonyms,"A person leaping"
15,synonyms,"A person springing"
15,synonyms,"A person vaulting"
15,upper,A PERSON JUMPING
16,base,A man shake hands with a woman
16,content_only,"man shake hands woman"
16,keyboard,A man shakd hands with a woman
16,keyboard,A man shake hands eith a woman
16,keyboard,A man shake hands wifh a woman
16,keyboard,A man shake hands with a aoman
16,keyboard,A man shake handz with a woman
16,lower,a man shake hands with a woman
16,n+adj_only,"man hands woman"
16,n_only,"man hands woman"
16,punctuation,"A man shake hands with a woman."
16,remove,A man sake hands with a woman
16,remove,A man shake hands with a oman
16,remove,A manshake hands with a woman
16,remove,Aman shake hands with a woman
16,remove,A man shake hans with a woman
16,repeat,A man shake handds with a woman
16,repeat,A man shake hands with a womaan
16,repeat,A man shake hands with a wooman
16,repeat,A man shake hannds with a woman
16,repeat,A man shake hhands with a woman
16,rephrase,"A man and a woman are shaking hands"
16,rephrase,"A woman is engaging in a handshake with a man"
16,rephrase,"The man and the woman clasp hands"
16,rephrase,"The man and the woman gripped each other's hands"
16,rephrase,"The man and the woman met hands"
16,rephrase,"The man and woman clasped hands in greeting"
16,rephrase,"The man and woman exchanged handshakes"
16,rephrase,"The man and woman joined hands"
16,rephrase,"The man and woman performed a handshake"
16,rephrase,"The man offers a handshake to the woman"
16,shuffle_keywords,"man shake hands woman"
16,shuffle_n+adj,"man hands woman"
16,shuffle_nouns,"man hands woman"
16,swap,A man shake hadns with a woman
16,swap,A man shake hands with a owman
16,swap,A ma nshake hands with a woman
16,swap,A man shake hands wit ha woman
16,swap,A mans hake hands with a woman
16,synonyms,"A fellow grasp hands with a woman"
16,synonyms,"A fellow greet a female"
16,synonyms,"A gentleman clasp hands with a lady"
16,synonyms,"A gentleman extend a hand to a lady"
16,synonyms,"A male clasp hands with a female"
16,upper,A MAN SHAKE HANDS WITH A WOMAN
17,base,A policeman where a police car is visible
17,content_only,"policeman police car visible"
17,keyboard,A piliceman where a police car is visible
17,keyboard,A policemah where a police car is visible
17,keyboard,A poljceman where a police car is visible
17,keyboard,A ppliceman where a police car is visible
17,keyboard,Z policeman where a police car is visible
17,lower,a policeman where a police car is visible
17,n+adj_only,"policeman police car visible"
17,n_only,"policeman police car"
17,punctuation,"A policeman where a police car is visible."
17,remove,A oliceman where a police car is visible
17,remove,A policeman were a police car is visible
17,remove,A policeman where a plice car is visible
17,remove,A policeman where a police car is vsible
17,remove,A policeman where a police cr is visible
17,repeat,A policeeman where a police car is visible
17,repeat,A policeman where a policce car is visible
17,repeat,A  policeman where a police car is visible
17,repeat,A policeman wheree a police car is visible
17,repeat,A policeman whhere a police car is visible
17,rephrase,"A law enforcement officer is present, and a police vehicle can be seen"
17,rephrase,"An officer of the law with a police vehicle in sight"
17,rephrase,"A policeman accompanied by a police car in view"
17,rephrase,"A policeman near an apparent police vehicle"
17,rephrase,"A policeman who is with a visible police car"
17,rephrase,"A police officer alongside a police car that can be seen"
17,rephrase,"A police officer in proximity to an evident police vehicle"
17,rephrase,"A police officer positioned with an observable police vehicle"
17,rephrase,"A police officer positioned with a police car that is easily seen"
17,rephrase,"A police officer with a police car in plain view"
17,shuffle_keywords,"policeman police car visible"
17,shuffle_n+adj,"policeman police car visible"
17,shuffle_nouns,"policeman police car"
17,swap,A poilceman where a police car is visible
17,swap,A policeman hwere a police car is visible
17,swap,A policeman where a ploice car is visible
17,swap,A policeman where a polcie car is visible
17,swap,A policeman wher ea police car is visible
17,synonyms,"A constable where a police car is visible"
17,synonyms,"A law enforcement official where a police vehicle is visible"
17,synonyms,"An officer where a police car is visible"
17,synonyms,"A patrolman where a police car is visible"
17,synonyms,"A peacekeeper where a police car is visible"
17,upper,A POLICEMAN WHERE A POLICE CAR IS VISIBLE
18,base,One or more people at train station platform
18,content_only,"people train station platform"
18,keyboard,One kr more people at train station platform
18,keyboard,One or more peiple at train station platform
18,keyboard,One or more people at train station plstform
18,keyboard,One or more people at train station plwtform
18,keyboard,One or more people at train station poatform
18,lower,one or more people at train station platform
18,n+adj_only,"more people train station platform"
18,n_only,"people train station platform"
18,punctuation,"One or more people at train station platform."
18,remove,One or more people a train station platform
18,remove,One or more people at train sation platform
18,remove,One or more people at train station plaform
18,remove,One or more people at trainstation platform
18,remove,One or morepeople at train station platform
18,repeat,One or more people at traain station platform
18,repeat,One or more people at train sstation platform
18,repeat,One or more people at  train station platform
18,repeat,One or more peopple at train station platform
18,repeat,OOne or more people at train station platform
18,rephrase,"Several individuals are located on the train station platform"
18,rephrase,"Someone is on the train station platform"
